source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
3339443622190678400,84.18753792934889,9.934565774886387,195.25824386619308,-11.653273369674093,18.922743,1.9466076,0.03219493295205535,0.3015744023050757,,,,,,,,,"05364502+0956047",16.485,15.581,15.54
3339513716056524288,83.86038244543768,10.221424993659975,194.83849270818777,-11.784111671980762,18.567072,1.906374,0.6004762103299748,0.28239443073287995,,,,,,,,,"05352649+1013172",16.185,15.412,15.474
3339449914318559104,84.2875690640681,9.976103881813927,195.27289320430458,-11.547317466165678,10.630604,2.2720118,0.5355741659050063,0.044417168564639946,100001,200111,,,3800.0203,38.396446,34.42901,41.846592,"05370902+0958341",7.826,6.9,6.595
3339513063221452032,83.70856904835487,10.216786107731375,194.7645204243108,-11.914887174120928,17.56619,1.0918827,-0.6328038181308426,0.2872877739862525,,,,,,,,,"05345004+1013004",15.718,15.389,15.257
3339510250018852096,83.97758036126118,10.21368559590486,194.9054472002813,-11.688898035130498,14.864136,1.2344589,1.1385251323910899,0.03835486583886267,100001,200111,,,4888.737,1.1971947,1.1241562,1.2418685,"05355461+1012495",13.265,12.811,12.737
3339513922215159040,83.87708962465487,10.250300265299343,194.82171867914622,-11.755225070761265,16.706839,1.3521261,0.6968039339800146,0.08399643832179911,100001,200111,,,4862.9424,0.8489373,0.80873877,0.9700376,"05353050+1015011",14.978,14.522,14.358
3339525196503184256,84.36700241529662,10.26774785222328,195.05730110335642,-11.331633888723173,14.988193,1.1783886,0.9216720139880472,0.03706099573568297,100001,200111,,,4913.1504,1.3787583,1.3286179,1.4229124,"05372808+1016040",13.402,12.977,12.893
3339444382400683008,84.24638823687573,10.007322727970696,195.22440343642026,-11.566357869408362,16.943216,1.3792343,0.3457310571374747,0.08553423341043737,100001,,1.869,0.971,4684.357,,,,"05365913+1000265",15.081,14.704,14.466
3339509455449106432,83.97440692922339,10.161049292216424,194.95004585137798,-11.718447007580835,18.966402,2.1553516,0.8229836972077109,0.4232226811801108,,,,,,,,,"05355386+1009397",16.02,15.415,15.141
3339506539167074304,84.19292073689458,10.28240908554261,194.955435034635,-11.471576726478206,18.111443,1.4611225,0.29152087127878573,0.16484417324210368,,,,,,,,,"05364630+1016565",16.188,15.74,15.286
3339451628007740288,84.27331596173367,10.072449087698265,195.18094802081487,-11.51039638448932,16.566236,1.7997246,-0.09425900675628986,0.06954837694818754,110001,,,,3953.0,,,,"05370559+1004209",14.281,13.538,13.378
3339513853495482496,83.87541998358276,10.234483314865276,194.83474944058207,-11.764718655885053,16.934336,1.1263294,0.4422207596130593,0.10078499535837741,100001,,0.712,0.3603,4911.75,,,,"05353010+1014041",15.498,15.052,14.947
3339500315758703360,84.17487412440359,10.166086198686466,195.0483403560477,-11.546132975074643,16.211267,1.1990356,0.4721168679632687,0.06392865441726997,100001,200111,,,4882.105,1.5580173,1.5177158,1.5950683,"05364197+1009580",14.63,14.324,14.173
3339424483815036416,84.32691436501024,9.751328917950541,195.49062433647208,-11.628140377031528,17.474411,0.9851608,-0.06340924031881535,0.13534691534306925,,,,,,,,,"05371843+0945048",16.007,15.624,15.164
